Year,Economy,Economy Label,Partner,Partner Label,Flow,Flow Label,Category,Category Label,US dollars at current prices in millions,US dollars at current prices in millions Footnote,Growth rate (over previous period),Growth rate (over previous period) Footnote,Percentage of total world,Percentage of total world Footnote,Percentage of total trade in services,Percentage of total trade in services Footnote
2005,372,"Ireland",0000,"World",01,"Imports",SICT,"ICT services",1596.13,"Estimated",,,,,2.17255,"Estimated"
2005,372,"Ireland",0000,"World",02,"Exports",SICT,"ICT services",22131.51,"Estimated",,,13.275308,"Estimated",39.13322,"Estimated"
2005,376,"Israel",0000,"World",01,"Imports",SICT,"ICT services",211.3,,,,,,1.47381,
2005,376,"Israel",0000,"World",02,"Exports",SICT,"ICT services",4676.8,,,,2.80532,,26.95795,
2005,384,"Côte d'Ivoire",0000,"World",01,"Imports",SICT,"ICT services",71.513,,,,,,3.14717,
2005,384,"Côte d'Ivoire",0000,"World",02,"Exports",SICT,"ICT services",90.948,,,,0.054554,,9.72898,
2005,388,"Jamaica",0000,"World",01,"Imports",SICT,"ICT services",64.078,"Estimated",,,,,3.72108,"Estimated"
2005,388,"Jamaica",0000,"World",02,"Exports",SICT,"ICT services",182.019,"Estimated",,,0.109182,"Estimated",7.81308,"Estimated"
2005,3901,"APEC (Asia-Pacific Economic Cooperation)",0000,"World",02,"Exports",SICT,"ICT services",29229.151,,,,17.532738,,3.09292,
2005,3903,"CIS (Commonwealth of Independent States)",0000,"World",02,"Exports",SICT,"ICT services",1325.545,,,,0.795112,,3.67003,
2005,3905,"OECD (Organisation for Economic Cooperation and Development)",0000,"World",02,"Exports",SICT,"ICT services",130595.52,,,,78.336079,,6.24229,
2005,3906,"OPEC (Organization of the Petroleum Exporting Countries)",0000,"World",02,"Exports",SICT,"ICT services",1773.887,"Estimated",,,1.064044,"Estimated",5.36365,"Estimated"
2005,3907,"OACPS (Organisation of African, Caribbean and Pacific States)",0000,"World",02,"Exports",SICT,"ICT services",1810.392,,,,1.085941,,3.28031,
2005,3908,"LAS (League of Arab States)",0000,"World",02,"Exports",SICT,"ICT services",3717.008,"Estimated",,,2.2296,"Estimated",4.84269,"Estimated"
2005,3909,"OIC (Organisation of Islamic Cooperation)",0000,"World",02,"Exports",SICT,"ICT services",7531.503,,,,4.517677,,4.64255,
2005,3910,"OAS (Organization of American States)",0000,"World",02,"Exports",SICT,"ICT services",19600.411,,,,11.75706,,3.71027,
2005,3912,"G7 (Group of Seven)",0000,"World",02,"Exports",SICT,"ICT services",57659.931,,,,34.586584,,4.77971,
2005,3916,"G20 (Group of Twenty)",0000,"World",02,"Exports",SICT,"ICT services",141718.866,,,,85.008278,,6.43543,
2005,3919,"G-77 (Group of 77)",0000,"World",02,"Exports",SICT,"ICT services",31850.37,,,,19.105044,,7.2292,
2005,392,"Japan",0000,"World",01,"Imports",SICT,"ICT services",2894.26,"Estimated",,,,,2.08175,"Estimated"
2005,392,"Japan",0000,"World",02,"Exports",SICT,"ICT services",1427.485,"Estimated",,,0.856259,"Estimated",1.3991,"Estimated"
2005,3921,"GSTP (Global System of Trade Preferences among Developing Countries)",0000,"World",02,"Exports",SICT,"ICT services",24849.08,,,,14.905408,,7.68068,
2005,3922,"GSTP: Africa",0000,"World",02,"Exports",SICT,"ICT services",1095.679,,,,0.657229,,2.95404,
2005,3923,"GSTP: Latin America",0000,"World",02,"Exports",SICT,"ICT services",1968.341,,,,1.180684,,3.2785,
2005,3924,"GSTP: Asia",0000,"World",02,"Exports",SICT,"ICT services",21785.06,,,,13.067494,,9.62244,
2005,3932,"TPP (Trans-Pacific Partnership)",0000,"World",02,"Exports",SICT,"ICT services",10878.18,,,,6.525139,,3.61215,
2005,3940,"OACPS: Africa",0000,"World",02,"Exports",SICT,"ICT services",1248.59,,,,0.748951,,4.03872,
2005,3941,"OACPS: Western Africa",0000,"World",02,"Exports",SICT,"ICT services",343.665,,,,0.206143,,5.53016,
2005,3942,"OACPS: Eastern Africa",0000,"World",02,"Exports",SICT,"ICT services",407.249,,,,0.244283,,4.43057,
2005,3943,"OACPS: Central Africa",0000,"World",02,"Exports",SICT,"ICT services",131.266,,,,0.078738,,6.39091,
2005,3944,"OACPS: Southern Africa",0000,"World",02,"Exports",SICT,"ICT services",362.567,,,,0.217481,,2.72436,
2005,3945,"OACPS: Caribbean",0000,"World",02,"Exports",SICT,"ICT services",510.281,"Estimated",,,0.306085,"Estimated",2.27046,"Estimated"
2005,3946,"OACPS: Pacific",0000,"World",02,"Exports",SICT,"ICT services",51.52,,,,0.030904,,2.86326,
2005,3947,"OACPS: LDCs",0000,"World",02,"Exports",SICT,"ICT services",486.613,,,,0.291889,,5.98862,
2005,3948,"OACPS: LLDCs",0000,"World",02,"Exports",SICT,"ICT services",240.814,,,,0.144449,,5.31174,
2005,3949,"OACPS: Islands States",0000,"World",02,"Exports",SICT,"ICT services",597.728,"Estimated",,,0.35854,"Estimated",2.28071,"Estimated"
2005,3950,"OACPS: Northern Africa",0000,"World",02,"Exports",SICT,"ICT services",3.844,"Estimated",,,0.002306,"Estimated",2.6146,"Estimated"
2005,398,"Kazakhstan",0000,"World",01,"Imports",SICT,"ICT services",101.688,,,,,,1.352,
2005,398,"Kazakhstan",0000,"World",02,"Exports",SICT,"ICT services",70.72,,,,0.04242,,3.38807,
2005,404,"Kenya",0000,"World",01,"Imports",SICT,"ICT services",106.994,,,,,,9.28558,
2005,404,"Kenya",0000,"World",02,"Exports",SICT,"ICT services",176.492,,,,0.105867,,9.37406,
2005,414,"Kuwait",0000,"World",01,"Imports",SICT,"ICT services",95.205,"Estimated",,,,,1.09246,"Estimated"
2005,414,"Kuwait",0000,"World",02,"Exports",SICT,"ICT services",1294.86,"Estimated",,,0.776705,"Estimated",27.11942,"Estimated"
2005,417,"Kyrgyzstan",0000,"World",01,"Imports",SICT,"ICT services",7.689,,,,,,2.64918,
2005,417,"Kyrgyzstan",0000,"World",02,"Exports",SICT,"ICT services",7.616,,,,0.004568,,2.93572,
2005,418,"Lao People's Dem. Rep.",0000,"World",01,"Imports",SICT,"ICT services",1.527,"Estimated",,,,,3.91825,"Estimated"
2005,418,"Lao People's Dem. Rep.",0000,"World",02,"Exports",SICT,"ICT services",5.847,"Estimated",,,0.003507,"Estimated",2.86283,"Estimated"
2005,422,"Lebanon",0000,"World",01,"Imports",SICT,"ICT services",138.428,"Estimated",,,,,1.75443,"Estimated"
2005,422,"Lebanon",0000,"World",02,"Exports",SICT,"ICT services",240.578,"Estimated",,,0.144308,"Estimated",2.21443,"Estimated"
2005,426,"Lesotho",0000,"World",01,"Imports",SICT,"ICT services",3.084,"Estimated",,,,,0.83892,"Estimated"
2005,426,"Lesotho",0000,"World",02,"Exports",SICT,"ICT services",1.86,"Estimated",,,0.001116,"Estimated",5.50556,"Estimated"
2005,428,"Latvia",0000,"World",01,"Imports",SICT,"ICT services",90.569,"Estimated",,,,,5.65286,"Estimated"
2005,428,"Latvia",0000,"World",02,"Exports",SICT,"ICT services",103.461,"Estimated",,,0.06206,"Estimated",4.19426,"Estimated"
2005,440,"Lithuania",0000,"World",01,"Imports",SICT,"ICT services",70.897,"Estimated",,,,,3.41982,"Estimated"
2005,440,"Lithuania",0000,"World",02,"Exports",SICT,"ICT services",94.733,"Estimated",,,0.056824,"Estimated",3.0372,"Estimated"
2005,446,"China, Macao SAR",0000,"World",02,"Exports",SICT,"ICT services",55.773,"Estimated",,,0.033455,"Estimated",0.71624,"Estimated"
2005,450,"Madagascar",0000,"World",01,"Imports",SICT,"ICT services",7.836,,,,,,1.11705,
2005,450,"Madagascar",0000,"World",02,"Exports",SICT,"ICT services",2.103,,,,0.001261,,0.42546,
2005,454,"Malawi",0000,"World",01,"Imports",SICT,"ICT services",7.425,,,,,,4.65902,
2005,454,"Malawi",0000,"World",02,"Exports",SICT,"ICT services",1.928,"Estimated",,,0.001157,"Estimated",2.86466,"Estimated"
2005,458,"Malaysia",0000,"World",01,"Imports",SICT,"ICT services",1059.099,,,,,,4.8238,
2005,458,"Malaysia",0000,"World",02,"Exports",SICT,"ICT services",1050.108,,,,0.629894,,5.31708,
2005,466,"Mali",0000,"World",01,"Imports",SICT,"ICT services",22.949,"Estimated",,,,,3.88844,"Estimated"
2005,466,"Mali",0000,"World",02,"Exports",SICT,"ICT services",44.248,"Estimated",,,0.026542,"Estimated",16.12419,"Estimated"
2005,480,"Mauritius",0000,"World",01,"Imports",SICT,"ICT services",22.501,"Estimated",,,,,1.87857,"Estimated"
2005,480,"Mauritius",0000,"World",02,"Exports",SICT,"ICT services",33.937,"Estimated",,,0.020357,"Estimated",2.09734,"Estimated"
2005,484,"Mexico",0000,"World",01,"Imports",SICT,"ICT services",118.6,"Estimated",,,,,0.52008,"Estimated"
2005,484,"Mexico",0000,"World",02,"Exports",SICT,"ICT services",547.9,"Estimated",,,0.328651,"Estimated",3.48185,"Estimated"
2005,496,"Mongolia",0000,"World",01,"Imports",SICT,"ICT services",25.626,,,,,,6.39314,
2005,496,"Mongolia",0000,"World",02,"Exports",SICT,"ICT services",15.224,,,,0.009132,,3.67337,
2005,498,"Moldova, Republic of",0000,"World",01,"Imports",SICT,"ICT services",26.29,,,,,,6.17629,
2005,498,"Moldova, Republic of",0000,"World",02,"Exports",SICT,"ICT services",55.73,,,,0.033429,,12.49215,
2005,504,"Morocco",0000,"World",01,"Imports",SICT,"ICT services",43.906,"Estimated",,,,,1.14179,"Estimated"
2005,504,"Morocco",0000,"World",02,"Exports",SICT,"ICT services",406.127,"Estimated",,,0.24361,"Estimated",4.3839,"Estimated"
2005,508,"Mozambique",0000,"World",01,"Imports",SICT,"ICT services",14.946,,,,,,2.30441,
2005,508,"Mozambique",0000,"World",02,"Exports",SICT,"ICT services",10.678,,,,0.006405,,3.12258,
2005,5100,"Africa",0000,"World",02,"Exports",SICT,"ICT services",2210.052,,,,1.325672,,3.57962,
2005,5110,"Northern Africa",0000,"World",02,"Exports",SICT,"ICT services",965.306,,,,0.579027,,3.11676,
2005,512,"Oman",0000,"World",01,"Imports",SICT,"ICT services",41.612,"Estimated",,,,,1.32291,"Estimated"
2005,512,"Oman",0000,"World",02,"Exports",SICT,"ICT services",36.411,"Estimated",,,0.021841,"Estimated",3.87811,"Estimated"
2005,5120,"Sub-Saharan Africa",0000,"World",02,"Exports",SICT,"ICT services",1244.746,,,,0.746645,,4.04553,
2005,5121,"Eastern Africa",0000,"World",02,"Exports",SICT,"ICT services",407.249,,,,0.244283,,4.43057,
2005,5122,"Middle Africa",0000,"World",02,"Exports",SICT,"ICT services",131.266,,,,0.078738,,6.39091,
2005,5123,"Southern Africa",0000,"World",02,"Exports",SICT,"ICT services",362.567,,,,0.217481,,2.72436,
2005,5124,"Western Africa",0000,"World",02,"Exports",SICT,"ICT services",343.665,,,,0.206143,,5.53016,
2005,516,"Namibia",0000,"World",01,"Imports",SICT,"ICT services",13.328,,,,,,3.62792,
2005,516,"Namibia",0000,"World",02,"Exports",SICT,"ICT services",16.737,,,,0.010039,,4.07219,
2005,5200,"Americas",0000,"World",02,"Exports",SICT,"ICT services",19770.119,,,,11.858857,,3.69386,
2005,5210,"Northern America",0000,"World",02,"Exports",SICT,"ICT services",16356.913,,,,9.811488,,3.70393,
2005,5220,"Latin America and the Caribbean",0000,"World",02,"Exports",SICT,"ICT services",3413.206,,,,2.047369,,3.64632,
2005,5222,"Central America",0000,"World",02,"Exports",SICT,"ICT services",1343.454,,,,0.805854,,4.88427,
2005,5223,"South America",0000,"World",02,"Exports",SICT,"ICT services",1565.141,,,,0.93883,,4.01729,
2005,524,"Nepal",0000,"World",01,"Imports",SICT,"ICT services",4.052,"Estimated",,,,,0.93201,"Estimated"
2005,524,"Nepal",0000,"World",02,"Exports",SICT,"ICT services",39.701,"Estimated",,,0.023814,"Estimated",10.4381,"Estimated"
2005,530,"Netherlands Antilles",0000,"World",01,"Imports",SICT,"ICT services",33.888,,,,,,4.6169,"Estimated"
2005,530,"Netherlands Antilles",0000,"World",02,"Exports",SICT,"ICT services",12.559,,,,0.007533,,0.65456,"Estimated"
2005,5300,"Asia",0000,"World",02,"Exports",SICT,"ICT services",34985.661,,,,20.985709,,6.02947,
2005,5310,"Central Asia",0000,"World",02,"Exports",SICT,"ICT services",146.588,"Estimated",,,0.087929,"Estimated",3.10184,"Estimated"
2005,5320,"Southern Asia",0000,"World",02,"Exports",SICT,"ICT services",17337.326,,,,10.399577,,26.79081,
2005,5330,"Eastern Asia",0000,"World",02,"Exports",SICT,"ICT services",5330.668,,,,3.197534,,1.74811,
2005,5340,"Western Asia",0000,"World",02,"Exports",SICT,"ICT services",7895.123,,,,4.73579,,8.53593,
2005,5350,"South-eastern Asia",0000,"World",02,"Exports",SICT,"ICT services",4275.956,,,,2.564878,,3.7716,
2005,540,"New Caledonia",0000,"World",01,"Imports",SICT,"ICT services",16.146,,,,,,1.93534,
2005,540,"New Caledonia",0000,"World",02,"Exports",SICT,"ICT services",1.319,,,,0.000791,,0.3549,
2005,5400,"Europe",0000,"World",02,"Exports",SICT,"ICT services",108014.382,,,,64.791068,,7.37543,
2005,5410,"Eastern Europe",0000,"World",02,"Exports",SICT,"ICT services",4717.648,,,,2.829822,,4.41362,
2005,5420,"Northern Europe",0000,"World",02,"Exports",SICT,"ICT services",42924.108,,,,25.747486,,9.71983,
2005,5430,"Southern Europe",0000,"World",02,"Exports",SICT,"ICT services",12742.383,,,,7.643358,,4.84154,
2005,5440,"Western Europe",0000,"World",02,"Exports",SICT,"ICT services",47630.244,,,,28.570402,,7.296,
2005,548,"Vanuatu",0000,"World",01,"Imports",SICT,"ICT services",2.046,,,,,,2.77355,
2005,548,"Vanuatu",0000,"World",02,"Exports",SICT,"ICT services",2.825,"Estimated",,,0.001695,"Estimated",2.03458,"Estimated"
2005,5500,"Oceania",0000,"World",02,"Exports",SICT,"ICT services",1731.627,,,,1.038695,,3.79656,
2005,558,"Nicaragua",0000,"World",01,"Imports",SICT,"ICT services",5.1,"Estimated",,,,,1.13788,"Estimated"
2005,558,"Nicaragua",0000,"World",02,"Exports",SICT,"ICT services",28.3,"Estimated",,,0.016975,"Estimated",5.33258,"Estimated"
2005,5600,"Asia and Oceania",0000,"World",02,"Exports",SICT,"ICT services",36717.288,,,,22.024403,,5.86674,
2005,566,"Nigeria",0000,"World",01,"Imports",SICT,"ICT services",287.841,,,,,,4.34577,
2005,566,"Nigeria",0000,"World",02,"Exports",SICT,"ICT services",20.217,"Estimated",,,0.012127,"Estimated",1.1278,"Estimated"
2005,5700,"Sub-Saharan Africa excluding South Africa",0000,"World",02,"Exports",SICT,"ICT services",921.54,,,,0.552774,,4.86564,
2005,5701,"Africa excluding South Africa",0000,"World",02,"Exports",SICT,"ICT services",1886.846,,,,1.131801,,3.7804,
2005,5702,"Northern America and Europe",0000,"World",02,"Exports",SICT,"ICT services",124371.295,,,,74.602556,,6.52482,
2005,5703,"Central and Southern Asia",0000,"World",02,"Exports",SICT,"ICT services",17483.914,,,,10.487506,,25.17862,
2005,5704,"Eastern and South-Eastern Asia",0000,"World",02,"Exports",SICT,"ICT services",9606.624,,,,5.762412,,2.29652,
2005,5705,"Western Asia and Northern Africa",0000,"World",02,"Exports",SICT,"ICT services",8860.429,,,,5.314817,,7.17651,
2005,5706,"Europe, Northern America, Australia and New Zealand",0000,"World",02,"Exports",SICT,"ICT services",126030.978,,,,75.598096,,6.46813,
2005,579,"Norway",0000,"World",01,"Imports",SICT,"ICT services",1159.645,,,,,,3.98115,
2005,579,"Norway",0000,"World",02,"Exports",SICT,"ICT services",1127.119,,,,0.676088,,3.77794,
2005,586,"Pakistan",0000,"World",01,"Imports",SICT,"ICT services",105,,,,,,1.38303,
2005,586,"Pakistan",0000,"World",02,"Exports",SICT,"ICT services",343,,,,0.205744,,9.36135,
2005,591,"Panama",0000,"World",01,"Imports",SICT,"ICT services",24.9,,,,,,1.40614,
2005,591,"Panama",0000,"World",02,"Exports",SICT,"ICT services",135.7,,,,0.081398,,4.27348,
2005,598,"Papua New Guinea",0000,"World",01,"Imports",SICT,"ICT services",19.388,,,,,,1.66078,
2005,598,"Papua New Guinea",0000,"World",02,"Exports",SICT,"ICT services",6.255,,,,0.003752,,2.06489,
2005,600,"Paraguay",0000,"World",01,"Imports",SICT,"ICT services",0.7,,,,,,0.20342,
2005,600,"Paraguay",0000,"World",02,"Exports",SICT,"ICT services",16,,,,0.009597,,5.68636,
2005,604,"Peru",0000,"World",01,"Imports",SICT,"ICT services",96.49,"Estimated",,,,,3.06571,"Estimated"
2005,604,"Peru",0000,"World",02,"Exports",SICT,"ICT services",68.719,"Estimated",,,0.04122,"Estimated",2.99911,"Estimated"
2005,608,"Philippines",0000,"World",01,"Imports",SICT,"ICT services",165.229,,,,,,2.55641,
2005,608,"Philippines",0000,"World",02,"Exports",SICT,"ICT services",652.346,,,,0.391302,,7.57584,
2005,616,"Poland",0000,"World",01,"Imports",SICT,"ICT services",726.429,,,,,,4.86037,
2005,616,"Poland",0000,"World",02,"Exports",SICT,"ICT services",457.229,,,,0.274263,,2.53508,
2005,620,"Portugal",0000,"World",01,"Imports",SICT,"ICT services",542.693,"Estimated",,,,,5.72271,"Estimated"
2005,620,"Portugal",0000,"World",02,"Exports",SICT,"ICT services",610.915,"Estimated",,,0.36645,"Estimated",4.04664,"Estimated"
2005,624,"Guinea-Bissau",0000,"World",01,"Imports",SICT,"ICT services",4.461,,,,,,10.68867,
2005,624,"Guinea-Bissau",0000,"World",02,"Exports",SICT,"ICT services",0,"Estimated",,,0,"Estimated",0,"Estimated"
2005,642,"Romania",0000,"World",01,"Imports",SICT,"ICT services",695.928,"Estimated",,,,,12.65764,"Estimated"
2005,642,"Romania",0000,"World",02,"Exports",SICT,"ICT services",815.755,"Estimated",,,0.48932,"Estimated",8.43762,"Estimated"
2005,643,"Russian Federation",0000,"World",01,"Imports",SICT,"ICT services",1098.4,,,,,,2.71405,
2005,643,"Russian Federation",0000,"World",02,"Exports",SICT,"ICT services",994.25,,,,0.596388,,3.44682,
2005,678,"Sao Tome and Principe",0000,"World",01,"Imports",SICT,"ICT services",0.052,"Estimated",,,,,0.46678,"Estimated"
2005,678,"Sao Tome and Principe",0000,"World",02,"Exports",SICT,"ICT services",0.915,"Estimated",,,0.000549,"Estimated",10.00023,"Estimated"
2005,686,"Senegal",0000,"World",01,"Imports",SICT,"ICT services",44.115,"Estimated",,,,,5.44145,"Estimated"
2005,686,"Senegal",0000,"World",02,"Exports",SICT,"ICT services",105.508,"Estimated",,,0.063288,"Estimated",13.84485,"Estimated"
2005,690,"Seychelles",0000,"World",02,"Exports",SICT,"ICT services",12.616,"Estimated",,,0.007568,"Estimated",3.41377,"Estimated"
2005,694,"Sierra Leone",0000,"World",01,"Imports",SICT,"ICT services",0.866,,,,,,0.94792,
2005,694,"Sierra Leone",0000,"World",02,"Exports",SICT,"ICT services",0.069,,,,4.2E-05,,0.08856,
2005,704,"Viet Nam",0000,"World",01,"Imports",SICT,"ICT services",31,"Estimated",,,,,0.69663,"Estimated"
2005,704,"Viet Nam",0000,"World",02,"Exports",SICT,"ICT services",100,"Estimated",,,0.059984,"Estimated",2.34467,"Estimated"
2005,716,"Zimbabwe",0000,"World",02,"Exports",SICT,"ICT services",3.2,"Estimated",,,0.001919,"Estimated",0.88371,"Estimated"
2005,736,"Sudan (...2011)",0000,"World",01,"Imports",SICT,"ICT services",8.101,,,,,,0.53901,
2005,760,"Syrian Arab Republic",0000,"World",01,"Imports",SICT,"ICT services",117,,,,,,4.95973,
2005,760,"Syrian Arab Republic",0000,"World",02,"Exports",SICT,"ICT services",185,,,,0.11097,,6.35739,
2005,762,"Tajikistan",0000,"World",01,"Imports",SICT,"ICT services",8.712,,,,,,3.45808,
2005,762,"Tajikistan",0000,"World",02,"Exports",SICT,"ICT services",13.571,,,,0.00814,,9.27335,
2005,764,"Thailand",0000,"World",01,"Imports",SICT,"ICT services",248.11,"Estimated",,,,,0.92585,"Estimated"
2005,764,"Thailand",0000,"World",02,"Exports",SICT,"ICT services",285.383,"Estimated",,,0.171183,"Estimated",1.43226,"Estimated"
2005,776,"Tonga",0000,"World",01,"Imports",SICT,"ICT services",3.028,,,,,,7.41575,
2005,776,"Tonga",0000,"World",02,"Exports",SICT,"ICT services",3.235,,,,0.001941,,13.02009,
2005,788,"Tunisia",0000,"World",01,"Imports",SICT,"ICT services",37.767,,,,,,1.7929,
2005,788,"Tunisia",0000,"World",02,"Exports",SICT,"ICT services",64.435,,,,0.03865,,1.66206,
2005,792,"Türkiye",0000,"World",01,"Imports",SICT,"ICT services",154,,,,,,1.2887,
2005,792,"Türkiye",0000,"World",02,"Exports",SICT,"ICT services",412,"Estimated",,,0.247133,"Estimated",1.48084,"Estimated"
2005,798,"Tuvalu",0000,"World",01,"Imports",SICT,"ICT services",0.595,"Estimated",,,,,6.25453,"Estimated"
2005,798,"Tuvalu",0000,"World",02,"Exports",SICT,"ICT services",0.138,"Estimated",,,8.2E-05,"Estimated",6.0047,"Estimated"
2005,800,"Uganda",0000,"World",01,"Imports",SICT,"ICT services",31.779,,,,,,5.21953,
2005,800,"Uganda",0000,"World",02,"Exports",SICT,"ICT services",49.495,,,,0.029689,,9.40669,
2005,804,"Ukraine",0000,"World",01,"Imports",SICT,"ICT services",196,,,,,,2.58746,
2005,804,"Ukraine",0000,"World",02,"Exports",SICT,"ICT services",155,,,,0.092975,,1.48439,
2005,807,"North Macedonia",0000,"World",01,"Imports",SICT,"ICT services",44.745,"Estimated",,,,,8.20741,"Estimated"
2005,807,"North Macedonia",0000,"World",02,"Exports",SICT,"ICT services",60.64,"Estimated",,,0.036374,"Estimated",8.83101,"Estimated"
2005,818,"Egypt",0000,"World",02,"Exports",SICT,"ICT services",386.9,"Estimated",,,0.232077,"Estimated",2.64229,"Estimated"
